1474,7434,0
9750,7214,1
2823,13380,1
4,113696,0
7228,6083,1
1623,4866,0
9930,15965,0
14524,106192,0
5232,11914,1
28,17117,0
230,1704,0
10898,37260,0
27967,44344,1
9509,91639,1
25571,15991,0
3762,38508,1
9656,23147,1
4342,47421,1
484,8801,1
29597,13935,1
32425,7610,0
17329,29389,0
9661,8538,1
809,575,1
13546,21570,1
5885,17603,0
866,28683,0
27840,64652,1
7362,29521,0
6140,20472,1
14573,19868,1
18915,12696,1
4862,52996,1
56842,64785,0
7548,7178,0
4447,7807,1
27728,6401,1
595,12134,0
624,44471,1
2080,19443,0
1152,58391,0
5263,51605,1
19585,96435,1
17546,19506,0
32805,5730,1
25068,49795,0
5641,62443,1
1453,106967,1
6312,1464,0
8150,107700,1
27696,66531,1
5702,12978,1
22656,32243,0
7379,7214,0
1598,30986,1
46714,8266,1
12242,21613,1
21510,99295,1
4138,6234,0
30412,98066,0
12084,37664,0
20086,115329,0
2856,72811,1
1451,29756,1
4959,5990,0
22350,396,0
13438,69814,0
723,77153,0
1756,11263,0
3215,576,0
1506,37614,1
1612,85243,1
86,84773,1
29295,75497,1
4250,13494,1
506,364,1
16139,64758,0
543,16507,0
3386,91729,0
11514,80311,0
20082,59510,0
5614,16866,0
2496,3160,1
27781,5924,0
10920,90718,0
486,14267,0
5694,594,0
2671,15346,1
288,96935,1
1348,28346,1
2725,22824,1
8176,20888,1
19590,18505,0
1882,3977,0
8380,4412,0
115,73634,0
64,36767,1
2512,51946,0
25378,68401,0
6649,46932,1
8878,8874,0
8194,36197,0
29266,44704,1
16795,6236,1
84,23642,0
26421,37613,0
24486,37373,0
5900,10111,0
10363,11921,1
24258,29783,1
37279,29739,0
7084,114390,1
18191,73942,1
446,29220,0
29579,39425,1
372,16286,0
12787,35194,0
2028,34183,0
75,46893,0
11210,17094,0
41546,4853,1
12214,22142,1
36844,7838,1
4914,8160,1
20981,1451,0
4653,12886,0
19729,4823,0
8370,73503,1
25291,27048,0
16320,77432,1
42877,47486,0
88,4762,0
15459,114765,1
10849,38077,0
41138,70568,0
1491,13721,1
4094,25286,0
42489,61290,0
9518,91633,1
49433,7956,1
16467,19127,1
590,8129,0
32251,30554,1
5777,10114,0
9047,85088,1
1600,13825,0
3090,16333,0
4418,85096,1
8835,18669,1
606,35749,0
4282,81187,1
16593,49413,0
542,3205,1
100,7052,1
4429,46505,0
3391,10917,0
7500,688,0
10799,4040,0
5399,14551,0
15126,99174,0
19716,8368,1
4320,6720,0
16822,48218,0
6898,9147,1
2833,10134,0
6521,67484,0
2821,28291,0
506,42534,1
23662,68850,0
8434,50409,0
1500,102394,0
18198,42588,0
1848,2931,0
63129,69380,0
20504,33947,0
6417,6269,1
10827,13831,1
27133,19189,1
9167,116379,0
656,22941,1
12676,561,1
5139,22518,0
9181,8927,0
70,1622,0
16873,94668,0
37,32857,0
584,31980,0
1589,11240,0
17344,20013,0
18135,7786,0
5895,584,1
5334,16476,0
27064,44250,1
11910,2970,0
21994,7707,0
17810,8021,0
29622,70014,0
3618,16050,0
3192,7827,1
27918,4388,0
1609,23223,1
13814,8206,0
2960,5924,1
32930,77950,1
841,99157,0
2511,488,1
7609,25173,1
5870,2451,1
67,102695,0
6949,29858,1
537,32061,0
100,4894,1
1506,50930,1
10919,55253,0
2981,9984,0
57169,21188,0
19967,93607,1
2772,24085,1
10886,18565,1
4243,7795,0
36884,3613,1
12049,2456,1
938,54204,0
45002,35263,1
885,7739,1
6471,8008,0
18295,2656,1
19172,4876,1
29834,30931,1
32413,4849,1
64,7856,1
19442,3205,1
2120,30113,1
1659,21145,1
544,46793,0
25,1055,1
5848,11240,1
27966,13891,0
3168,23314,0
36939,80967,0
6419,11909,1
4479,29254,0
14459,6259,0
13847,118,0
5256,86700,0
6877,47663,1
20455,11240,1
8150,85396,0
45340,32053,0
15977,18400,0
4764,43647,0
904,37091,0
3121,31221,0
6582,154,0
446,13440,1
7862,510,0
32725,19903,0
6831,7060,0
18257,108710,0
631,9366,0
18287,4762,1
232,14373,1
1451,14042,1
13699,19146,0
431,10143,0
3314,11162,0
3610,50597,0
11907,13029,0
31092,10100,1
64,73062,1
506,6259,1
16705,28769,1
22667,6359,1
3026,4890,1
6491,42850,1
1658,27099,0
3978,30551,0
2612,21926,0
25807,36346,0
21608,65943,0
28392,4799,1
68,32200,1
2189,22894,1
1882,21705,0
2667,2412,1
35377,56400,1
1451,5939,1
584,27332,1
1491,30410,0
10898,35770,1
6700,15183,1
19,14118,1
1592,10115,1
6014,98139,0
21585,24177,1
8526,73436,1
5141,97541,0
1681,6233,1
626,13613,0
7820,7929,0
7678,113518,0
115,10154,1
16351,8957,0
528,4368,1
7188,2821,0
18480,4797,0
88,8113,1
5924,23431,0
2687,9093,0
1328,2656,0
5711,18864,0
42153,109332,0
3536,13993,0
20525,2931,0
100,26819,0
115,8583,1
115,19982,0
2662,14692,0
24598,47862,0
4724,55092,1
6935,13512,0
100,37076,0
5393,32390,1
37082,16919,1
42890,18884,1
14523,3205,1
20510,20026,0
25305,70016,0
633,38388,1
29553,106402,0
10982,9366,1
100,26539,0
16544,77923,0
15993,17890,0
2938,20270,0
22427,22582,1
3247,19424,1
143,82270,0
10005,16803,1
24056,27031,1
12086,97932,1
5498,8010,0
15603,85092,1
10337,24992,0
7898,15634,0
608,3160,1
25530,9373,0
9006,4910,0
1516,17749,0
6650,7947,1
12946,25576,1
16443,52708,1
510,4765,1
19327,62111,0
5217,16817,1
2022,22449,1
594,83859,0
431,23534,1
242,22666,1
18296,3410,0
501,19983,1
7829,62085,0
17707,69612,0
14774,66285,1
228,14964,0
1585,105617,1
497,48374,0
20221,4810,1
7,37618,1
139,12437,1
655,47733,0
16317,12016,0
32607,17327,1
21475,5927,1
14478,19999,0
12205,6259,0
12902,8202,0
7188,34698,1
20018,49411,1
633,112942,0
649,6247,1
14390,20764,1
139,11047,0
1598,7900,0
4958,103666,1
4087,31209,1
3601,14122,1
20882,13689,0
6387,4856,0
3957,17079,1
326,14753,0
2186,14220,0
2931,26599,0
27761,7250,0
17916,50765,0
886,18176,1
63973,7252,0
29499,6295,1
10171,48390,0
5711,108203,1
1375,233,0
2662,6313,1
12411,20018,1
446,26942,1
6305,68488,0
3239,4796,0
5852,11320,0
7457,57135,1
5924,17914,1
60,6798,0
835,8941,0
29619,34783,0
37824,14658,1
18535,32053,0
17542,63662,0
39955,9501,1
11921,10142,0
3515,6879,1
1496,8395,1
124,4807,0
9499,20486,0
9199,17130,1
13459,11938,1
87,17558,1
84,3011,1
325,4669,1
773,14109,1
28702,21647,1
18472,51866,0
60,3328,0
12011,29635,0
17912,15842,0
12031,22947,1
1543,64491,1
18917,40577,0
21787,36049,0
19257,1444,1
5700,9052,0
6279,7776,1
11991,20750,0
6129,73493,1
10106,19413,1
1600,21275,1
591,9052,0
2680,30175,1
11476,21816,0
5592,52688,1
18460,4365,0
3073,19983,0
44172,46618,1
466,19551,1
14276,1554,0
34841,8511,0
10895,56651,0
16184,57158,1
95,47366,0
5890,59006,0
19866,7789,1
32791,13139,0
20970,146,1
6529,19216,0
5428,75228,1
21300,23424,1
128,21157,0
13517,20042,1
28113,20019,1
15168,4780,0
6572,11492,0
6346,4819,1
6403,759,0
2529,21873,1
7895,74864,1
6888,13962,1
24313,13686,1
17285,18944,1
11012,46697,1
16567,17069,0
23451,13992,0
29266,25260,0
1425,8962,0
5336,97922,0
3244,10629,0
17314,31969,0
23050,528,0
10987,15183,1
19192,60254,1
6278,19744,0
36466,36514,0
12023,51820,1
37,53741,0
111,16950,0
28560,62796,1
29245,7885,0
3406,28827,0
3925,59680,1
7338,71159,1
22281,5299,0
3326,13827,0
27526,20030,0
81,4797,0
10697,51930,1
12625,4388,1
22962,38281,1
2830,10133,1
4608,22090,1
21603,61982,0
10834,27866,0
1524,16645,1
7601,27136,1
25367,34720,1
8048,36926,1
1021,49527,0
491,52561,0
12917,4776,0
1532,54995,0
7081,53834,1
6882,2415,1
13783,78049,1
2582,6269,0
5871,8021,0
12,62700,1
5821,35674,1
12822,19477,0
4319,8202,0
13831,25139,1
27808,47447,0
5816,115084,0
383,15096,1
20085,2655,0
25766,110667,0
26734,19772,0
4194,488,1
4333,26367,1
1387,1619,0
1735,12290,1
34877,19465,0
6575,22497,1
23045,4972,1
1448,22301,0
8537,2451,0
17736,84225,0
29,3570,1
12017,4864,0
13543,38521,1
771,13902,1
15537,31617,0
6510,39606,1
17899,524,0
740,7214,1
517,4362,0
20899,38550,1
16338,18023,0
22514,43218,1
1512,46142,1
31086,7779,0
19610,8304,0
30820,5859,0
4764,8839,0
3246,10802,0
591,4805,1
7301,87612,1
1391,66135,0
103,18667,0
10205,7009,1
9025,30892,1
814,12189,0
25630,80020,0
14573,46147,0
9385,2671,0
39638,19751,0
44744,67137,0
216,81971,0
9661,26745,1
95,27094,0
12518,105847,0
8083,13658,1
64,15965,1
5747,42048,0
20014,13666,1
20398,33426,0
29,38055,1
1486,10897,1
509,82788,0
5707,67143,0
195,63829,0
2419,96409,1
5228,8211,1
12656,7787,1
14415,28164,1
6336,108514,1
46858,19982,0
482,105647,0
14457,603,0
5841,16177,0
627,595,1
12376,27243,0
711,4721,0
32051,4911,0
1716,18052,1
672,10023,0
16758,106336,1
18765,98646,1
2754,57038,0
11921,2658,0
21301,7820,0
26648,3311,0
39874,58462,0
23169,7466,1
40882,78245,0
8710,4972,1
2777,5681,1
9372,55068,1
6361,14329,0
42155,82046,0
584,13914,0
16183,86731,1
14172,29977,1
17616,760,0
3522,19448,0
36721,7893,0
13043,19786,0
34725,19242,0
17672,4793,0
716,61557,1
7986,81402,0
51658,2978,1
32043,59158,1
5700,29719,0
7411,63225,0
5373,96747,0
584,4806,1
7893,29182,1
145,1443,1
502,19793,1
2449,4785,0
624,15265,1
35224,50633,1
51506,42022,1
3261,55202,0
2310,26942,1
6413,59930,1
14024,15946,1
21465,79106,0
139,7838,0
13029,18590,1
19132,37124,0
94,77872,1
6269,12551,1
9700,66342,0
866,37174,1
18786,38514,0
23534,5683,1
11166,6759,1
16964,7901,0
26493,11316,0
2006,93251,0
15596,27617,0
55647,69324,0
486,28027,1
26052,56179,1
5335,67751,0
20,15625,0
2354,21618,0
20010,15127,0
4023,22382,1
18915,89415,0
22142,14060,0
22232,7738,1
619,2550,1
1718,8939,1
18648,15833,1
5712,36816,0
1351,70004,0
2204,545,1
76,55800,1
13913,48208,0
37569,56092,0
6505,32053,1
11621,23300,1
13694,25399,0
27283,143,0
6335,31373,1
18145,116174,1
12922,16228,0
30990,7949,1
5962,20011,1
8490,40272,1
36986,41942,1
8194,4965,1
