2423,2338,0
1276,5461,0
4559,2570,0
5444,5769,1
2545,4123,1
4153,3814,0
1324,1276,1
26,1240,1
3093,4092,0
1786,1521,0
3372,3910,1
1610,30,0
3170,506,0
2264,2570,0
3100,4465,1
4264,163,1
2347,4246,0
791,3908,1
497,1444,1
2420,2940,1
4296,791,1
75,1176,0
1512,3819,0
1121,3523,0
3566,2247,1
2472,1240,1
2077,1,1
2545,18,0
1310,3564,0
5512,2141,1
1689,1907,0
1756,233,1
26,2682,1
3577,3573,1
1998,30,1
1907,3751,0
4521,2587,0
0,4735,1
2602,1354,1
2338,4092,0
198,4705,1
1261,1354,0
3717,1354,1
3564,944,1
2570,163,1
2626,569,0
2778,5512,0
3910,75,0
1568,4115,0
396,4521,1
2338,2020,1
356,2020,1
3721,2384,0
1344,3547,0
1866,0,0
2077,2884,0
896,4604,0
3275,4471,0
2079,2342,0
864,1293,1
4115,4535,0
3584,4266,0
2592,1998,1
209,1685,1
2884,264,0
4230,18,0
132,2020,1
1981,473,1
1981,18,1
176,1521,0
68,4041,1
255,346,0
1227,1278,1
1957,1455,0
1,15,0
4759,3169,1
2354,41,0
269,4505,1
6,1522,0
3825,1310,0
2839,5378,0
4092,510,0
500,3523,0
3477,1853,1
1344,1354,0
120,5309,1
2144,2884,1
3668,5630,1
2602,4833,0
4206,2570,0
3838,646,0
17,3573,1
4092,688,1
4521,1341,1
2077,4741,1
4545,1624,0
1998,2884,1
26,4619,0
3910,3378,0
1668,1276,0
105,1321,0
1797,27,0
4038,3378,0
2347,4092,1
4092,10,1
1594,1176,0
4092,2002,0
884,2387,1
4598,506,1
365,2545,1
3668,3659,0
2079,819,1
452,1970,0
1981,2570,1
4116,1474,0
454,4545,0
2387,4521,1
493,2276,1
3438,3825,0
5382,483,0
506,1521,1
2241,5320,0
313,3313,1
864,1248,0
2718,3815,0
1011,2098,0
1465,1981,1
1571,2032,1
29,251,0
3577,5572,1
5444,5222,1
16,95,0
551,313,0
4689,35,1
589,42,1
867,172,1
880,1245,0
506,42,1
4741,3751,0
4514,41,0
1876,1899,1
841,4604,1
866,912,0
1853,2538,1
2070,505,0
4127,3523,1
2483,1341,1
1764,2592,0
1667,4873,0
4089,2884,0
4921,4741,1
4873,977,0
45,3348,1
2093,4521,1
2587,3910,0
41,2884,0
1708,4627,1
2570,2778,0
1764,2067,0
176,1786,1
26,4463,0
83,1706,1
921,2259,1
26,4705,0
3802,4027,1
2157,0,0
867,1293,0
282,243,1
217,5,1
2723,98,0
2125,5564,1
719,500,0
3378,1998,1
3751,2150,0
864,1341,1
2039,5382,1
2160,2150,1
1756,2215,1
1434,1701,0
1945,814,1
2605,26,1
4333,3668,1
506,3466,1
551,2150,1
406,2516,1
75,2166,0
506,880,1
1733,4321,0
3391,1981,1
2819,1277,0
378,1293,0
5496,5406,0
1764,1907,1
2125,1685,1
4559,2878,0
2295,3378,1
1876,506,0
302,575,1
1435,3910,0
2273,4545,1
1541,1981,0
1907,2953,0
3378,1341,1
2146,2637,0
226,1176,1
1037,26,1
3713,4617,0
1970,1764,0
3079,2782,1
4972,3814,1
4348,2953,1
2347,4970,0
1981,1853,0
646,1907,1
3910,217,0
4279,3564,1
1512,1176,1
972,1276,1
791,2587,0
1592,4444,0
1121,483,0
1794,506,1
6,2430,0
323,4482,1
1866,898,1
2007,500,1
3573,4521,1
2128,4115,0
2348,4302,0
3710,4372,1
2778,5200,0
3819,4206,0
1794,1571,0
3062,2884,1
1344,1341,0
4235,722,1
1981,4206,0
1685,259,0
5491,3135,1
1541,18,1
270,1907,1
2884,4471,1
493,229,0
1998,2125,0
1875,4092,1
1486,1344,1
2570,3128,1
3573,2721,0
5382,5152,1
734,2150,0
4403,313,1
4558,2020,1
5549,2895,0
1344,10,1
1547,1649,0
1576,1685,1
1981,1456,1
1571,1246,1
1310,2377,1
2587,2077,0
4569,2545,0
4807,3302,0
1764,2514,0
1950,2150,0
163,284,0
428,6,0
2669,506,0
2041,1764,1
1948,2195,0
4471,864,1
26,4494,1
510,2587,0
921,1277,0
1522,269,0
4223,2020,1
5269,3378,0
500,2545,1
1113,2261,0
429,132,1
3623,551,1
2884,1520,0
1576,4577,0
1341,2545,1
3659,1592,1
75,2077,0
2902,175,0
2570,2338,0
1981,2628,1
514,1276,0
217,2347,1
864,2587,0
0,4199,0
1725,1293,1
2020,313,0
1236,876,0
1324,1354,0
591,4403,0
26,4521,0
1341,3049,1
3100,5100,0
1981,2204,0
864,1647,1
5429,3825,0
355,4593,1
3819,1354,1
4092,5628,1
4115,3659,1
104,449,1
302,3,1
1519,4115,0
1275,1293,1
5105,5557,1
1293,505,0
1987,4604,1
505,483,1
26,3325,1
2570,4768,1
5064,1725,0
2218,3031,1
313,2077,0
4741,2518,0
2587,3910,1
4413,42,0
5355,1277,0
4027,3523,0
2077,3982,1
0,864,1
589,1813,1
2545,3573,1
1231,1685,1
3643,3174,1
977,2822,1
2140,4778,0
3705,505,1
4423,2093,0
3719,3819,0
1981,3659,0
4423,1786,1
2885,864,1
1541,1522,0
3646,4545,1
2587,103,1
188,1907,0
10,30,0
4514,2077,1
3910,26,1
1341,18,1
326,4604,1
26,313,1
1430,1726,1
1698,1522,0
3713,3668,1
4639,4206,0
1522,2020,0
2354,1620,1
3649,163,0
896,1354,0
199,41,1
3046,506,0
2218,2247,0
2839,3668,1
4741,2166,0
1853,10,1
1764,1240,0
3819,5512,1
132,2570,1
4404,3423,0
1568,4290,0
6,163,0
26,864,0
1522,1981,1
4372,1764,1
3643,1522,0
1794,1541,0
2778,1208,0
844,3819,1
459,2077,1
4521,3668,1
4833,1610,1
1310,2349,0
4092,4545,0
35,127,0
26,2150,1
613,24,0
1647,3659,1
1240,2882,1
2347,4749,0
2077,684,1
1240,1276,1
4427,4583,0
165,5335,1
2020,1341,1
1483,3327,0
264,2399,0
864,30,1
1742,3816,1
937,497,0
3659,2020,0
3681,1685,1
2839,1981,0
1157,1522,0
4314,4199,0
2587,4157,0
650,790,0
6,18,1
1965,264,0
4027,1907,1
4216,4708,1
1204,916,0
2587,1691,1
565,888,1
3525,163,0
147,2338,0
4092,791,1
1160,2408,0
2587,3751,1
3659,864,0
4933,589,1
3776,3378,0
264,2071,0
1764,977,1
3631,1660,1
5134,2996,1
2953,5353,1
52,41,1
1276,2128,0
3573,4206,1
4654,1354,1
4092,2077,1
5134,1685,0
5134,2504,1
4578,1764,0
3593,2884,0
4471,4092,0
4559,3668,1
175,4366,0
163,727,0
226,2545,1
1496,1511,1
26,3159,1
3958,1153,1
510,1907,1
1998,2884,1
4115,587,1
3062,2884,1
3631,1276,0
321,4325,0
6,4115,0
175,977,1
1275,2517,1
4219,1344,1
2218,3289,1
1981,1278,0
5200,3535,1
1216,1228,1
1769,1341,1
4746,1522,1
3191,3580,1
2328,5569,1
26,158,1
3738,506,0
1324,2150,0
2953,864,0
16,1597,1
2670,264,1
977,1576,0
2302,2685,1
1311,1310,0
4083,3838,1
977,4768,0
2020,2093,1
2570,5562,0
198,5196,1
1610,264,1
1640,1764,0
1643,2587,0
1430,1917,1
5319,5382,0
3150,1465,0
1764,3659,0
1907,3060,1
1764,1310,0
30,2637,0
6,1902,0
714,2150,0
4571,1341,1
1354,4773,0
26,2431,0
2255,2016,1
1276,323,0
4235,18,0
190,5471,1
1354,977,1
385,2131,1
4219,3646,1
1500,688,1
2602,2020,0
2338,2218,0
2338,41,0
646,623,1
35,5355,0
4590,5414,1
2266,933,1
3573,1981,0
791,1907,0
10,2500,0
2514,5571,1
648,1344,0
26,3378,0
313,2497,1
0,26,1
300,4781,0
29,5048,0
1907,3386,1
4182,1568,1
28,2049,1
2790,1764,0
5202,5222,0
4798,5348,0
688,4514,0
493,977,0
3470,4802,0
1568,1276,0
1742,18,1
977,3392,0
1764,2338,1
3523,4750,1
26,3378,1
26,4423,1
5506,505,0
5355,1276,0
3848,4878,0
264,4471,1
83,877,0
5603,5682,1
585,3819,1
639,674,0
3191,1691,1
3104,5479,0
1756,441,1
3649,3751,1
1485,1459,0
30,1764,0
2338,2486,1
2338,3573,1
507,497,1
6,2570,0
3204,4455,0
0,1764,1
1907,1725,0
1765,0,0
499,3668,0
26,791,0
1341,791,1
497,1952,0
1053,230,0
4199,909,0
1907,3374,0
3150,3892,0
1687,41,0
1163,1853,1
1512,688,0
2037,1981,1
4545,4775,0
2587,864,1
163,2338,0
4481,1888,0
2245,3819,0
853,1685,0
3662,3986,0
3580,163,0
1783,5676,1
4775,3878,1
4092,2891,0
841,428,1
95,1276,1
3456,1764,1
1689,6,1
153,2150,1
1764,864,1
2020,4545,1
729,2349,1
2884,977,1
176,1144,0
3751,2077,1
2592,4919,1
2979,3814,0
462,3668,1
2512,2577,1
3470,3446,0
5797,5134,1
2925,1725,1
1993,1490,1
4741,313,1
85,428,1
3566,3697,1
321,1725,1
1547,153,1
2587,1293,0
3825,4471,1
10,4206,1
183,589,1
202,3937,1
1157,1764,1
1500,3225,1
782,1415,1
2070,593,1
2949,4604,0
4560,4042,0
3643,1354,1
387,3826,0
3903,2465,0
2545,4216,1
5222,4427,1
4559,2587,0
163,2207,1
3910,4559,0
355,505,1
3356,3659,1
4697,5815,0
4705,1875,0
1764,313,1
1981,1276,0
4413,2195,0
1571,10,1
4458,4264,1
1369,3819,0
57,1344,0
1853,3751,1
2635,2688,1
977,3738,1
2580,3377,0
26,4092,1
1733,1182,0
3800,1344,1
1764,5202,1
2587,234,0
4434,2587,0
4589,1998,0
3995,2587,0
2446,1907,1
5,1981,1
4115,4521,1
691,2587,1
2117,6,1
510,2150,1
264,1866,0
1276,2587,1
444,3910,0
159,10,1
3894,2511,1
3838,2247,0
673,10,0
243,2247,0
2183,3521,0
1321,184,1
26,505,0
2576,1276,1
26,1491,1
1887,3864,1
3743,4521,1
4092,3910,0
425,3573,0
3356,4444,0
406,1176,0
623,441,0
1275,3716,1
791,4521,1
2884,1725,1
2020,3378,1
3814,3751,0
2380,1998,1
0,497,1
2338,1341,1
623,1786,0
1275,2077,1
5355,1541,0
163,1344,0
1394,1176,0
6,2839,0
2221,3448,0
3751,3496,0
2876,2073,1
506,1998,0
3453,3751,1
1447,4143,0
2128,18,1
334,2884,0
1311,1277,1
3593,313,1
864,3910,0
2587,977,0
1764,1786,1
2472,864,0
1998,4194,1
4296,4348,1
2958,6,1
26,2587,0
4216,4452,1
2110,5518,0
1344,1354,0
1655,1981,1
1571,230,0
1310,3450,0
3378,662,0
1360,3659,0
610,3659,0
26,1790,1
1764,1738,1
3631,3832,0
3751,1459,0
1957,4371,1
1176,2347,1
1981,3378,1
3046,4894,1
1918,43,1
1486,5223,1
264,2432,1
4171,1853,1
452,0,1
506,41,1
5202,2587,0
646,2388,1
2020,2480,0
1216,4263,0
264,1907,1
2025,3144,0
3456,2545,0
26,30,1
4206,2545,1
1293,2395,0
435,4471,1
1281,1329,0
591,507,1
506,3523,1
2130,5208,1
1981,4206,1
483,2822,0
24,2570,1
10,791,1
1631,1521,0
4115,364,0
0,3668,0
4115,2020,1
3391,1277,1
441,2338,0
4004,3523,1
455,1354,0
3573,2973,0
2077,5237,0
2819,302,0
1763,3750,1
4654,2035,0
3800,3958,0
452,2020,1
3372,2570,1
18,3802,1
1921,3378,1
199,1685,1
1293,264,0
368,1521,1
2037,1998,1
