56106,57167,1
1652,57523,1
6283,121938,1
65394,771,0
1039,53268,1
112950,44102,0
20231,87698,1
15263,2193,0
1541,69623,1
49713,40681,1
1480,668,1
19886,1334,1
918,23473,1
32078,21135,0
10570,92839,0
3697,65875,1
19877,11286,0
93981,23477,1
8361,16936,1
450,831,0
117544,11705,0
6338,1647,0
11800,3710,1
931,12696,0
10973,1457,1
1895,14203,0
4556,167,1
1547,161,1
1652,105908,1
12511,110796,1
8833,44080,1
4338,3896,0
10369,31,0
353,3865,1
29890,368,1
56114,38182,1
3903,88985,0
12129,677,0
6266,3376,1
48768,1321,0
35118,5562,0
96424,6272,1
110723,11734,1
62694,1865,0
11827,60139,1
12048,353,1
3894,1218,0
8566,56162,1
56099,24610,0
17371,11688,1
10689,128201,0
433,121771,0
851,3585,1
8218,2202,0
1502,17343,1
111515,2560,0
11931,4169,0
569,11702,1
2363,116680,0
29148,5731,0
99749,9763,0
3212,14175,1
29936,6851,0
11610,2406,0
709,6438,1
3991,30380,1
2133,2854,1
1453,86988,1
21670,1325,1
66480,16761,0
25232,3060,0
9967,93270,0
21120,356,0
22852,95763,0
6302,4169,0
70293,169,1
8215,30901,1
26091,80070,1
62885,42206,1
8544,17888,1
56099,30374,1
12845,89283,0
28777,59517,1
2279,450,0
3800,11860,0
6530,23532,0
2287,19141,0
4018,2293,1
14199,578,1
40535,25172,1
21365,3204,0
4721,3483,1
3760,11695,0
13732,15023,0
2038,5003,0
5167,61174,1
41221,20596,1
75938,11912,1
3325,1450,1
6993,10821,0
5726,2274,0
8434,5934,0
47806,3244,1
1475,1823,0
1970,370,1
21964,8787,1
1502,4216,1
7855,6275,0
3749,17391,1
126959,54170,1
21904,12134,0
11719,44757,1
64661,10158,1
11617,1502,1
79425,671,1
96275,9403,0
39207,28274,1
104547,784,0
19052,69351,1
3847,715,1
39912,111100,1
6299,5714,1
26410,15816,0
60457,95555,1
6003,946,1
42223,8482,0
12467,96319,1
47751,11751,0
5377,66608,0
11445,11712,0
22827,7644,0
29886,22804,1
29296,115495,1
21907,6481,0
38792,13147,1
106349,56060,0
16930,944,1
2010,67691,1
54253,11950,0
1894,3844,0
14297,24791,0
2733,95832,0
56115,52674,1
350,72854,0
636,5228,0
28086,15543,1
59586,14419,1
2256,24823,0
66494,312,0
607,3845,0
102149,10157,0
51431,4167,0
42131,10681,0
5,26725,1
11830,11728,0
270,2405,0
10428,4542,0
29929,105904,0
3781,1895,1
33543,40945,0
66477,30938,0
29886,50289,0
5907,4662,0
1364,2293,0
7355,9277,0
103178,53563,1
11695,32026,0
2293,11409,1
1004,19682,1
112031,6309,1
67636,77414,0
33906,84902,1
6829,3874,0
20725,105187,1
31733,5954,1
18359,1907,1
2288,8833,0
22185,18354,1
97803,2263,1
3341,143,0
33996,1605,1
3867,108186,0
10973,3834,1
930,7766,0
119042,118476,0
569,558,0
24147,98914,1
17391,904,1
15640,1449,1
68214,46091,1
35,49299,0
16975,4906,0
24605,83679,1
11697,57140,0
19877,28652,1
3851,3147,1
20491,6277,1
9763,2193,1
22614,31917,0
54759,9720,0
353,11693,0
104630,112396,0
16275,32928,0
20582,12964,0
2955,11985,1
7519,2550,0
100958,3067,1
40535,11655,0
120463,58753,0
53287,7341,0
1682,6267,0
5151,82360,0
63710,1615,1
28545,24604,1
16520,16275,0
326,115169,1
20603,632,1
68214,72475,0
17363,1636,0
450,9846,1
73141,6027,1
211,4256,0
20,87559,0
1894,27190,1
3209,63087,1
10970,70801,0
1505,55861,1
3483,29911,0
1891,18333,1
1373,1504,1
43474,363,1
42878,57165,1
11396,122852,1
69155,24568,1
16301,167,1
24226,546,1
28931,24940,0
11698,13303,0
58653,1089,1
1972,51541,1
5,102625,1
98336,41459,0
321,9785,1
45703,75054,1
693,3864,0
2419,1349,1
30913,67878,1
30383,2072,1
56815,865,0
27761,56854,1
913,55425,0
4360,38273,0
60141,68550,1
15218,92571,1
59118,1027,0
934,9310,0
17002,368,0
50641,20,1
6800,117797,0
4101,1494,1
636,11849,0
65660,1352,1
18146,57766,1
12710,117902,1
2265,2634,0
28404,9317,0
26994,29255,0
11734,80901,1
852,17635,1
5564,4360,1
1306,2484,1
9504,350,0
5051,65758,1
1882,313,1
15361,122460,0
2756,1039,1
106,128660,0
12047,1440,1
3929,19336,1
1950,4360,0
5669,25,0
24517,52771,1
26736,197,1
9270,2747,1
24478,6272,0
64560,2362,0
735,34235,0
19876,63910,0
1817,2941,0
11853,19794,0
32033,35787,0
2283,18601,1
16082,6688,0
7063,36337,0
17642,11445,0
28730,16988,1
13147,1486,0
39988,89224,1
5213,29258,1
27190,7130,1
3890,7,1
2489,17418,0
2743,1229,0
11828,31870,1
30309,3187,0
46557,20491,0
1296,7145,0
37347,23467,0
104313,3786,0
1973,4045,1
2344,350,0
17398,2339,0
1492,2355,1
121098,23477,1
104958,2888,0
39124,876,0
691,23477,1
13768,8533,0
11824,57178,1
3146,114385,1
38390,1092,0
20582,111100,1
11823,57313,1
17337,2220,0
1152,1365,1
2634,2616,0
454,1808,0
20097,3906,0
14767,121971,1
12797,33490,0
16809,414,1
65781,27279,0
3112,36994,0
40231,37173,1
72300,8142,1
5745,2038,1
11597,31479,1
11070,121336,0
111392,12220,0
19286,7292,1
42709,42720,0
18828,53150,1
38103,64560,1
24316,1461,1
21171,974,1
7846,65577,0
2244,4120,0
11703,4389,1
17048,16253,0
11023,1786,1
1951,111314,1
48720,3204,1
8866,3862,0
76971,75917,0
11689,8684,0
21618,1127,1
35584,1089,1
655,3864,1
58564,12041,1
44806,84688,0
423,16930,0
20198,92874,1
17640,27275,0
2134,10633,0
13257,2292,0
10428,4018,1
10757,11876,1
709,33967,0
1332,18046,1
19523,28274,0
408,17396,0
48703,86747,1
5522,12955,1
8266,3587,0
100654,73191,0
3500,6725,1
97453,123048,0
8565,20258,0
6297,1165,0
9663,6275,1
2751,2293,1
2185,11409,0
876,102840,1
2557,7371,0
121710,114220,0
10614,46170,0
11847,10425,1
72307,2998,1
11202,3709,1
22406,44606,0
1676,1499,1
3879,21277,1
36735,17048,1
32233,1118,1
23133,12092,0
65266,6339,0
1652,2980,1
49869,38541,1
14559,14924,0
1322,77232,1
10371,5612,0
18839,45064,0
4579,56112,0
37139,42612,1
56099,46866,1
20235,6257,1
11772,17008,0
15165,1605,0
20819,56856,1
2892,22736,1
66501,3141,1
32212,56099,1
3228,127137,0
106,4494,0
15133,57,1
32128,24612,1
18535,2733,1
2345,2941,1
7283,450,0
108590,21665,1
97336,30297,1
14197,9995,0
1231,20283,0
1788,15942,1
67843,123749,1
565,4629,0
366,94033,0
9528,5291,0
3205,56848,1
2451,6146,0
12134,43813,0
5983,1969,0
59162,30898,0
27882,17395,0
1884,110511,1
3303,1149,0
38748,69537,1
7601,115062,0
18191,14545,0
10862,48793,1
14558,108212,0
79380,116677,0
12807,5591,0
1787,1119,1
47895,128485,1
6306,2293,1
31551,21143,0
459,35787,1
4775,1814,0
593,38971,0
30708,24183,0
59502,11735,1
1833,11116,1
60381,9829,1
9800,5221,0
852,78186,1
18054,12806,0
72805,966,0
37139,67351,0
554,167,0
13992,98336,0
1352,44791,0
5746,9974,1
9622,28236,0
816,12126,0
30947,37764,0
34361,546,0
21620,85196,0
11873,3060,0
24473,10369,1
11903,19341,0
13267,32867,0
3655,81494,1
77223,17373,1
31838,2578,1
68184,73069,1
28698,38231,0
10923,1869,1
39281,47692,0
32516,11694,1
57272,91041,0
72883,1691,0
30708,11827,1
2643,91403,0
22431,1118,1
247,904,0
42106,57350,1
57416,6146,1
657,52038,0
1687,44905,0
2050,8487,0
61805,20356,1
3803,1753,0
1321,3710,0
48580,3186,1
913,2282,0
86258,5612,0
30779,1554,1
1420,35883,1
17350,9720,0
8636,93838,1
38390,92771,1
11604,100656,0
18915,8831,1
12180,12164,0
27263,3247,0
9384,61380,1
6281,57854,1
54518,125529,1
3902,62265,1
37566,5105,1
69145,25640,1
19158,28286,0
1352,11688,0
51168,10595,0
5412,14538,0
56212,122603,1
65602,11841,0
30121,76799,0
27027,11720,0
5206,1937,1
914,28402,1
29895,49917,0
82389,98729,0
57094,24857,0
64754,1026,1
14564,79191,1
2282,11693,0
6276,1287,0
10170,14202,0
175,1946,1
1431,1268,1
39909,1677,1
17072,101649,0
129094,16942,1
11841,58731,0
570,11547,0
16316,661,1
21966,105514,1
72272,104699,0
1821,3619,1
106221,2335,0
634,2054,1
77481,1292,1
3334,5,0
31539,4542,1
3697,17349,1
10428,117336,1
735,1053,1
32091,727,1
2378,16351,0
1332,2405,0
59145,11857,0
56576,1865,0
36227,14883,1
119300,22057,1
58226,3161,0
79377,16232,0
10831,69223,1
9756,1017,1
46315,19489,1
3760,66420,1
10780,126365,1
6274,122342,0
56162,75374,0
14879,1026,1
4265,14632,0
2344,29765,0
109882,1444,1
30903,3626,1
4556,11960,0
4542,51353,0
946,1511,1
2942,80839,0
32692,3336,0
27406,1865,1
55901,11825,0
1956,3904,1
121227,1495,0
124768,2677,1
3064,2737,0
1305,3204,1
4704,20724,0
42096,9272,1
450,8778,1
24515,6991,1
11648,21256,1
103052,68971,1
21249,98336,0
28241,2998,0
27695,28241,1
20557,655,0
558,2879,1
9800,11819,0
16232,112146,0
6800,10788,1
75424,1016,1
16954,1863,1
4808,11691,0
28652,11704,0
96375,15744,1
9564,9234,0
3766,121712,0
876,125234,1
54563,110170,0
51030,11628,1
2362,40751,0
1016,3884,0
1370,84837,0
1783,63689,0
2484,12016,1
92837,56342,0
69264,565,0
16995,29926,1
107589,57177,0
8143,13267,1
26748,88202,1
3585,121702,1
19182,37002,0
44767,12147,1
16232,114385,1
43658,88139,1
10061,9939,1
11731,11840,1
23458,21310,1
47939,28108,0
23322,122970,0
16801,15130,1
72113,57169,0
17110,5003,0
72164,9167,0
6279,470,1
6055,57172,0
1820,12047,0
12049,21422,1
5983,13114,1
42320,45397,0
12145,1788,0
59879,34494,0
96944,851,1
70822,74208,1
795,25100,0
52312,39977,0
67729,7,0
57101,6277,0
11738,56855,0
4222,13779,0
38671,12047,0
6704,1493,1
5,101431,1
3917,2557,0
3244,3845,0
1605,24361,1
57167,57148,1
55391,44604,0
28086,3737,1
116879,23532,1
121227,16982,0
56162,36046,0
23532,53655,0
22958,89661,0
1909,6296,1
5,6482,0
34350,4381,1
54671,1288,1
55760,6307,1
1378,131645,1
47276,19240,0
5769,107323,1
49737,61273,1
112779,1842,0
16923,16997,1
3176,3879,1
9031,65097,1
14291,433,1
29873,33706,0
41426,2560,0
8145,3249,1
13732,56763,1
1321,5983,1
4588,2772,0
51043,161,0
1504,481,0
17337,1488,1
7936,8113,0
1399,95728,1
36312,56304,1
29865,16093,1
23251,56148,1
5184,17413,0
1512,11114,1
17354,361,1
6725,63694,1
67121,6309,1
101266,8835,1
58398,32617,0
1288,119118,0
102954,423,1
16639,5033,0
2193,3079,0
22136,2283,0
13976,3167,0
63697,3847,0
37986,119969,1
7281,39738,1
41334,18,0
63019,73021,0
58257,46158,0
12152,15942,0
6339,1296,1
56543,23519,1
93220,2286,0
29337,21592,1
10897,2293,0
18220,103056,1
1348,2344,1
918,409,0
1397,89009,0
913,20508,0
1834,13476,1
